solver,problem,problem_size,cost,time_to_solve,solution_status,valid_solution,timed_out_without_tour,timestamp
gurobi,zurich_25_6,25,15427.0,0.013911008834838867,OPTIMAL,True,False,20260317_162618
gurobi,zurich_25_7,25,14489.0,0.012185096740722656,OPTIMAL,True,False,20260317_162618
gurobi,zurich_25_8,25,16200.0,0.020567893981933594,OPTIMAL,True,False,20260317_162618
gurobi,zurich_25_9,25,13932.0,0.011938810348510742,OPTIMAL,True,False,20260317_162618
gurobi,zurich_50_0,50,22511.0,0.12458300590515137,OPTIMAL,True,False,20260317_162618
gurobi,zurich_50_1,50,23246.0,0.12015795707702637,OPTIMAL,True,False,20260317_162618
gurobi,zurich_50_10,50,21336.0,0.26064586639404297,OPTIMAL,True,False,20260317_162618
gurobi,zurich_50_11,50,21700.0,0.07313799858093262,OPTIMAL,True,False,20260317_162619
gurobi,zurich_50_12,50,19193.0,0.18388009071350098,OPTIMAL,True,False,20260317_162619
gurobi,zurich_50_13,50,18981.0,0.036315202713012695,OPTIMAL,True,False,20260317_162619
gurobi,zurich_50_14,50,22869.0,0.04826712608337402,OPTIMAL,True,False,20260317_162619
gurobi,zurich_50_15,50,23528.0,0.11313295364379883,OPTIMAL,True,False,20260317_162619
gurobi,zurich_50_16,50,19233.0,0.05112886428833008,OPTIMAL,True,False,20260317_162619
gurobi,zurich_50_17,50,21068.0,0.1055290699005127,OPTIMAL,True,False,20260317_162619
gurobi,zurich_50_18,50,19828.0,0.13054394721984863,OPTIMAL,True,False,20260317_162619
gurobi,zurich_50_19,50,20464.0,0.06252288818359375,OPTIMAL,True,False,20260317_162620
gurobi,zurich_50_2,50,21659.0,0.17485499382019043,OPTIMAL,True,False,20260317_162620
gurobi,zurich_50_20,50,20211.0,0.07558584213256836,OPTIMAL,True,False,20260317_162620
gurobi,zurich_50_21,50,22708.0,0.11386799812316895,OPTIMAL,True,False,20260317_162620
gurobi,zurich_50_22,50,20515.0,0.25884509086608887,OPTIMAL,True,False,20260317_162620
gurobi,zurich_50_23,50,21753.0,0.15303921699523926,OPTIMAL,True,False,20260317_162620
gurobi,zurich_50_24,50,20850.0,0.15003299713134766,OPTIMAL,True,False,20260317_162621
gurobi,zurich_50_25,50,19633.0,0.08217096328735352,OPTIMAL,True,False,20260317_162621
gurobi,zurich_50_26,50,22023.0,0.17606401443481445,OPTIMAL,True,False,20260317_162621
gurobi,zurich_50_27,50,20354.0,0.08113789558410645,OPTIMAL,True,False,20260317_162621
gurobi,zurich_50_28,50,21669.0,0.12271595001220703,OPTIMAL,True,False,20260317_162621
gurobi,zurich_50_29,50,20760.0,0.04374289512634277,OPTIMAL,True,False,20260317_162621
gurobi,zurich_50_3,50,21818.0,0.10538887977600098,OPTIMAL,True,False,20260317_162621
gurobi,zurich_50_4,50,20086.0,0.06541609764099121,OPTIMAL,True,False,20260317_162621
gurobi,zurich_50_5,50,18406.0,0.1547689437866211,OPTIMAL,True,False,20260317_162622
gurobi,zurich_50_6,50,23413.0,0.08832788467407227,OPTIMAL,True,False,20260317_162622
gurobi,zurich_50_7,50,21065.0,0.18367385864257812,OPTIMAL,True,False,20260317_162622
gurobi,zurich_50_8,50,21188.0,0.06467700004577637,OPTIMAL,True,False,20260317_162622
gurobi,zurich_50_9,50,20355.0,0.1198880672454834,OPTIMAL,True,False,20260317_162622
gurobi,zurich_100_0,100,30225.0,1.1425340175628662,OPTIMAL,True,False,20260317_162622
gurobi,zurich_100_1,100,30382.0,1.456096887588501,OPTIMAL,True,False,20260317_162623
gurobi,zurich_100_10,100,29754.0,0.6589040756225586,OPTIMAL,True,False,20260317_162625
gurobi,zurich_100_11,100,30920.0,0.5960688591003418,OPTIMAL,True,False,20260317_162626
gurobi,zurich_100_12,100,27916.0,1.045198917388916,OPTIMAL,True,False,20260317_162626
gurobi,zurich_100_13,100,31550.0,0.8883650302886963,OPTIMAL,True,False,20260317_162627
gurobi,zurich_100_14,100,32423.0,1.025317907333374,OPTIMAL,True,False,20260317_162628
gurobi,zurich_100_15,100,28143.0,0.9264299869537354,OPTIMAL,True,False,20260317_162629
gurobi,zurich_100_16,100,30955.0,0.9498491287231445,OPTIMAL,True,False,20260317_162630
gurobi,zurich_100_17,100,32441.0,1.5249910354614258,OPTIMAL,True,False,20260317_162631
gurobi,zurich_100_18,100,27969.0,1.2011418342590332,OPTIMAL,True,False,20260317_162633
gurobi,zurich_100_19,100,30148.0,0.5530529022216797,OPTIMAL,True,False,20260317_162634
gurobi,zurich_100_2,100,30984.0,1.023827075958252,OPTIMAL,True,False,20260317_162635
gurobi,zurich_100_20,100,28463.0,1.0811970233917236,OPTIMAL,True,False,20260317_162636
gurobi,zurich_100_21,100,32236.0,1.1405668258666992,OPTIMAL,True,False,20260317_162637
gurobi,zurich_100_22,100,28951.0,0.5929911136627197,OPTIMAL,True,False,20260317_162638
gurobi,zurich_100_23,100,29992.0,0.5954840183258057,OPTIMAL,True,False,20260317_162639
gurobi,zurich_100_24,100,30893.0,0.59421706199646,OPTIMAL,True,False,20260317_162640
gurobi,zurich_100_25,100,28750.0,0.8611130714416504,OPTIMAL,True,False,20260317_162640
gurobi,zurich_100_26,100,29637.0,1.0098321437835693,OPTIMAL,True,False,20260317_162641
gurobi,zurich_100_27,100,28945.0,0.7840559482574463,OPTIMAL,True,False,20260317_162642
gurobi,zurich_100_28,100,28343.0,0.670835018157959,OPTIMAL,True,False,20260317_162643
gurobi,zurich_100_29,100,29701.0,0.9478302001953125,OPTIMAL,True,False,20260317_162644
gurobi,zurich_100_3,100,27839.0,0.14769697189331055,OPTIMAL,True,False,20260317_162645
gurobi,zurich_100_4,100,30546.0,0.9720940589904785,OPTIMAL,True,False,20260317_162645
gurobi,zurich_100_5,100,28381.0,1.6099059581756592,OPTIMAL,True,False,20260317_162646
gurobi,zurich_100_6,100,28168.0,1.7447121143341064,OPTIMAL,True,False,20260317_162648
gurobi,zurich_100_7,100,29704.0,1.3806719779968262,OPTIMAL,True,False,20260317_162650
gurobi,zurich_100_8,100,31225.0,1.445723056793213,OPTIMAL,True,False,20260317_162651
gurobi,zurich_100_9,100,30336.0,1.2900521755218506,OPTIMAL,True,False,20260317_162652
gurobi,zurich_200_0,200,43866.0,10.628092050552368,OPTIMAL,True,False,20260317_162654
gurobi,zurich_200_1,200,41334.0,7.809867858886719,OPTIMAL,True,False,20260317_162705
gurobi,zurich_200_10,200,44178.0,8.008589029312134,OPTIMAL,True,False,20260317_162713
gurobi,zurich_200_11,200,42437.0,8.514449119567871,OPTIMAL,True,False,20260317_162721
gurobi,zurich_200_12,200,41342.0,9.205347061157227,OPTIMAL,True,False,20260317_162730
gurobi,zurich_200_13,200,40085.0,9.980875015258789,OPTIMAL,True,False,20260317_162739
gurobi,zurich_200_14,200,43995.0,9.08435606956482,OPTIMAL,True,False,20260317_162749
gurobi,zurich_200_15,200,42317.0,6.954330921173096,OPTIMAL,True,False,20260317_162758
gurobi,zurich_200_16,200,43466.0,6.2189390659332275,OPTIMAL,True,False,20260317_162805
gurobi,zurich_200_17,200,41585.0,9.357270002365112,OPTIMAL,True,False,20260317_162812
gurobi,zurich_200_18,200,40830.0,13.666146039962769,OPTIMAL,True,False,20260317_162821
gurobi,zurich_200_19,200,42643.0,6.773381948471069,OPTIMAL,True,False,20260317_162835
gurobi,zurich_200_2,200,42850.0,10.21274209022522,OPTIMAL,True,False,20260317_162842
gurobi,zurich_200_20,200,41361.0,13.620805978775024,OPTIMAL,True,False,20260317_162853
gurobi,zurich_200_21,200,42550.0,5.643798828125,OPTIMAL,True,False,20260317_162906
gurobi,zurich_200_22,200,42072.0,6.175585985183716,OPTIMAL,True,False,20260317_162912
gurobi,zurich_200_23,200,41398.0,13.239007949829102,OPTIMAL,True,False,20260317_162919
gurobi,zurich_200_24,200,42799.0,6.501359939575195,OPTIMAL,True,False,20260317_162932
gurobi,zurich_200_25,200,43944.0,7.261906862258911,OPTIMAL,True,False,20260317_162939
gurobi,zurich_200_26,200,41535.0,6.334266901016235,OPTIMAL,True,False,20260317_162946
gurobi,zurich_200_27,200,40127.0,8.747956037521362,OPTIMAL,True,False,20260317_162953
gurobi,zurich_200_28,200,44120.0,5.59970498085022,OPTIMAL,True,False,20260317_163001
gurobi,zurich_200_29,200,41526.0,7.133324861526489,OPTIMAL,True,False,20260317_163007
gurobi,zurich_200_3,200,44368.0,7.989360094070435,OPTIMAL,True,False,20260317_163015
gurobi,zurich_200_4,200,41891.0,5.371696949005127,OPTIMAL,True,False,20260317_163023
gurobi,zurich_200_5,200,42916.0,6.214461088180542,OPTIMAL,True,False,20260317_163028
gurobi,zurich_200_6,200,44826.0,7.369055986404419,OPTIMAL,True,False,20260317_163035
gurobi,zurich_200_7,200,42367.0,10.414879083633423,OPTIMAL,True,False,20260317_163042
gurobi,zurich_200_8,200,42328.0,9.174412965774536,OPTIMAL,True,False,20260317_163053
gurobi,zurich_200_9,200,43256.0,7.030422925949097,OPTIMAL,True,False,20260317_163102
gurobi,zurich_500_0,500,70602.0,152.27670288085938,OPTIMAL,True,False,20260406_230220
gurobi,zurich_500_1,500,72354.0,333.5326039791107,OPTIMAL,True,False,20260406_230454
gurobi,zurich_500_10,500,68871.0,387.23378682136536,OPTIMAL,True,False,20260406_231029
gurobi,zurich_500_11,500,70767.0,153.096862077713,OPTIMAL,True,False,20260406_231658
gurobi,zurich_500_12,500,68665.0,1200.1224598884583,TIME_LIMIT,True,False,20260406_231932
gurobi,zurich_500_13,500,71231.0,1200.0706791877747,TIME_LIMIT,True,False,20260406_233934
gurobi,zurich_500_14,500,69640.0,217.69224405288696,OPTIMAL,True,False,20260406_235937
gurobi,zurich_500_15,500,68529.0,439.43299317359924,OPTIMAL,True,False,20260407_000316
gurobi,zurich_500_16,500,68442.0,317.75420093536377,OPTIMAL,True,False,20260407_001037
gurobi,zurich_500_17,500,72541.0,424.0703020095825,OPTIMAL,True,False,20260407_001556
gurobi,zurich_500_18,500,71721.0,171.52157402038574,OPTIMAL,True,False,20260407_002302
gurobi,zurich_500_19,500,70073.0,246.1927330493927,OPTIMAL,True,False,20260407_002555
gurobi,zurich_500_2,500,69541.0,160.30970406532288,OPTIMAL,True,False,20260407_003003
gurobi,zurich_500_20,500,67027.0,1200.0996961593628,TIME_LIMIT,True,False,20260407_003244
gurobi,zurich_500_21,500,66718.0,237.3900499343872,OPTIMAL,True,False,20260407_005247
gurobi,zurich_500_22,500,68650.0,205.59671878814697,OPTIMAL,True,False,20260407_005645
gurobi,zurich_500_23,500,69040.0,642.8183739185333,OPTIMAL,True,False,20260407_010013
gurobi,zurich_500_24,500,68139.0,225.87693190574646,OPTIMAL,True,False,20260407_011057
gurobi,zurich_500_25,500,71207.0,264.95434498786926,OPTIMAL,True,False,20260407_011444
gurobi,zurich_500_26,500,67616.0,173.49407410621643,OPTIMAL,True,False,20260407_011911
gurobi,zurich_500_27,500,68775.0,586.9330580234528,OPTIMAL,True,False,20260407_012206
gurobi,zurich_500_28,500,68801.0,956.7338490486145,OPTIMAL,True,False,20260407_013155
gurobi,zurich_500_29,500,72256.0,223.4838511943817,OPTIMAL,True,False,20260407_014754
gurobi,zurich_500_3,500,71901.0,321.36924290657043,OPTIMAL,True,False,20260407_015139
gurobi,zurich_500_4,500,71416.0,1200.076488018036,TIME_LIMIT,True,False,20260407_015702
gurobi,zurich_500_5,500,67232.0,283.93047285079956,OPTIMAL,True,False,20260407_021705
gurobi,zurich_500_6,500,67505.0,281.27312684059143,OPTIMAL,True,False,20260407_022150
gurobi,zurich_500_7,500,65817.0,249.62781286239624,OPTIMAL,True,False,20260407_022633
gurobi,zurich_500_8,500,68964.0,639.2343509197235,OPTIMAL,True,False,20260407_023044
gurobi,zurich_500_9,500,68404.0,233.41498517990112,OPTIMAL,True,False,20260407_024125
gurobi,zurich_1000_0,1000,120748.0,1200.655044078827,TIME_LIMIT,True,False,20260407_024520
gurobi,zurich_1000_1,1000,122766.0,1201.4067261219025,TIME_LIMIT,True,False,20260407_030527
gurobi,zurich_1000_10,1000,124785.0,1203.6783199310303,TIME_LIMIT,True,False,20260407_032534
gurobi,zurich_1000_11,1000,126488.0,1203.1075508594513,TIME_LIMIT,True,False,20260407_034543
gurobi,zurich_1000_12,1000,123741.0,1200.1658680438995,TIME_LIMIT,True,False,20260407_040551
gurobi,zurich_1000_13,1000,123314.0,1205.9253871440887,TIME_LIMIT,True,False,20260407_042557
gurobi,zurich_1000_14,1000,125749.0,1200.9151911735535,TIME_LIMIT,True,False,20260407_044608
gurobi,zurich_1000_15,1000,117373.0,1200.1521401405334,TIME_LIMIT,True,False,20260407_050614
gurobi,zurich_1000_16,1000,127539.0,1203.7029039859772,TIME_LIMIT,True,False,20260407_052620
gurobi,zurich_1000_17,1000,116939.0,1201.7785861492157,TIME_LIMIT,True,False,20260407_054630
gurobi,zurich_1000_18,1000,124849.0,1200.2749218940735,TIME_LIMIT,True,False,20260407_060637
gurobi,zurich_1000_19,1000,122136.0,1208.0748739242554,TIME_LIMIT,True,False,20260407_062643
gurobi,zurich_1000_2,1000,121620.0,1200.550057888031,TIME_LIMIT,True,False,20260407_071151
gurobi,zurich_1000_20,1000,121404.0,1200.305116891861,TIME_LIMIT,True,False,20260407_073158
gurobi,zurich_1000_21,1000,126109.0,1206.6864559650421,TIME_LIMIT,True,False,20260407_075204
gurobi,zurich_1000_22,1000,123926.0,1200.1646919250488,TIME_LIMIT,True,False,20260407_081216
gurobi,zurich_1000_23,1000,125330.0,1206.7170629501343,TIME_LIMIT,True,False,20260407_083222
gurobi,zurich_1000_24,1000,125176.0,1200.6499378681183,TIME_LIMIT,True,False,20260407_085234
gurobi,zurich_1000_25,1000,121543.0,1200.1789309978485,TIME_LIMIT,True,False,20260407_091240
gurobi,zurich_1000_26,1000,124356.0,1200.1420810222626,TIME_LIMIT,True,False,20260407_093245
gurobi,zurich_1000_27,1000,117995.0,1204.862065076828,TIME_LIMIT,True,False,20260407_095251
gurobi,zurich_1000_28,1000,128398.0,1211.65327501297,TIME_LIMIT,True,False,20260407_101302
gurobi,zurich_1000_29,1000,121797.0,1200.7145249843597,TIME_LIMIT,True,False,20260407_103319
gurobi,zurich_1000_3,1000,123986.0,1201.91047000885,TIME_LIMIT,True,False,20260407_105325
gurobi,zurich_1000_4,1000,129874.0,1202.109750032425,TIME_LIMIT,True,False,20260407_111333
gurobi,zurich_1000_5,1000,128737.0,1204.6366710662842,TIME_LIMIT,True,False,20260407_113340
gurobi,zurich_1000_6,1000,124483.0,1203.3713009357452,TIME_LIMIT,True,False,20260407_115350
gurobi,zurich_1000_7,1000,123743.0,1200.7608180046082,TIME_LIMIT,True,False,20260407_121359
gurobi,zurich_1000_8,1000,124275.0,1203.3687150478363,TIME_LIMIT,True,False,20260407_123406
gurobi,zurich_1000_9,1000,121641.0,1202.0730891227722,TIME_LIMIT,True,False,20260407_125415
